date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:44:52	1537/1537	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:57%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/default/default_thumb.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/default/default_thumb.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:53	6331/6331	---M--	200	added ('OK')	image/gif	date:Sun,%2022%20Nov%202015%2003:49:57%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/default/loader.gif	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/default/loader.gif	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:54	4099/4099	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:59%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/sprite.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/sprite.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:55	1411/1411	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/btnNext.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:55	1442/1442	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:56	4076/4076	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:56%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/sprite.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/sprite.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:56	130/130	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:56%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:56	77325/77325	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Nov%202015%2003:49:53%20GMT	http://www.bobsrehabcentre.com/assets/img/portfolio/firecup02.jpg	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/img/portfolio/firecup02.jpg	(from http://www.bobsrehabcentre.com/firecupping.html)
16:44:56	1411/1411	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:56%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/btnNext.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/btnNext.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:57	2545/2545	---M--	200	added ('OK')	image/gif	date:Sun,%2022%20Nov%202015%2003:49:56%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/loader.gif	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/loader.gif	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:57	2545/2545	---M--	200	added ('OK')	image/gif	date:Sun,%2022%20Nov%202015%2003:49:57%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/loader.gif	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/loader.gif	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:58	1411/1411	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:56%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/btnNext.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/btnNext.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:58	3507/3507	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:57%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/sprite.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/sprite.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:58	1442/1442	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:56%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_square/btnPrevious.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:59	3507/3507	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:59%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_square/sprite.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_square/sprite.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:59	1411/1411	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:59%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_square/btnNext.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_square/btnNext.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:59	93690/93690	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Nov%202015%2003:49:54%20GMT	http://www.bobsrehabcentre.com/assets/img/portfolio/rmt02.jpg	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/img/portfolio/rmt02.jpg	(from http://www.bobsrehabcentre.com/rmt.html)
16:44:59	1442/1442	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:59%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_square/btnPrevious.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:44:59	4227/4227	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/sprite.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/sprite.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:00	137/137	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:00	136/136	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternRight.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:00	155556/155556	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Nov%202015%2003:49:53%20GMT	http://www.bobsrehabcentre.com/assets/img/portfolio/firecup03.jpg	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/img/portfolio/firecup03.jpg	(from http://www.bobsrehabcentre.com/firecupping.html)
16:45:00	2545/2545	---M--	200	added ('OK')	image/gif	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/loader.gif	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/loader.gif	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:00	845/845	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/btnNext.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/btnNext.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:00	828/828	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/btnPrevious.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:01	142/142	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:01	227/227	---M--	200	added ('OK')	image/gif	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:01	2545/2545	---M--	200	added ('OK')	image/gif	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/loader.gif	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/light_rounded/loader.gif	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:01	618/618	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Jan%202019%2023:09:20%20GMT	http://www.bobsrehabcentre.com/assets/images/nav.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/images/nav.png	(from http://www.bobsrehabcentre.com/assets/css/hoverex-all.css)
16:45:15	70094/70094	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Nov%202015%2003:49:50%20GMT	http://www.bobsrehabcentre.com/assets/img/portfolio/acupuncture02.jpg	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/img/portfolio/acupuncture02.jpg	(from http://www.bobsrehabcentre.com/acupuncture.html)
16:45:15	618/618	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Jan%202019%2023:09:33%20GMT	http://www.bobsrehabcentre.com/Popover%20requires%20tooltip.js	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/Popover%20requires%20tooltip.js	(from http://www.bobsrehabcentre.com/assets/js/bootstrap.min.js)
16:45:16	1442/1442	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:56%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:17	142/142	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2003:49:58%20GMT	http://www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/css/images/prettyPhoto/facebook/contentPatternTop.png	(from http://www.bobsrehabcentre.com/assets/css/prettyPhoto.css)
16:45:17	94975/94975	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Nov%202015%2003:49:48%20GMT	http://www.bobsrehabcentre.com/assets/img/special-chinese.jpg	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/img/special-chinese.jpg	(from http://www.bobsrehabcentre.com/special.html)
16:45:19	157730/157730	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Nov%202015%2003:49:46%20GMT	http://www.bobsrehabcentre.com/assets/img/about-chinese.jpg	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/img/about-chinese.jpg	(from http://www.bobsrehabcentre.com/about-chinese.html)
16:45:25	284938/284938	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Nov%202015%2003:49:47%20GMT	http://www.bobsrehabcentre.com/assets/img/services-chinese.jpg	C:/Users/jyyae/Desktop/websiteDL/TestProject/www.bobsrehabcentre.com/assets/img/services-chinese.jpg	(from http://www.bobsrehabcentre.com/services-chinese.html)
